ポケモン名,フォルム名,経路,レベル,技名
アメタマ,通常,わざマシン,,むしのさざめき
アメタマ,通常,タマゴ,,むしくい
アメタマ,通常,わざマシン,,むしくい
アメタマ,通常,タマゴ,,アクアジェット
アメタマ,通常,タマゴ,,パワーシェア
アメタマ,通常,レベルアップ,14,みずびたし
アメタマ,通常,わざマシン,,アクロバット
アメタマ,通常,わざマシン,,むしのていこう
アメタマ,通常,レベルアップ,38,ねばねばネット
アメタマ,通常,タマゴ,,とどめばり
アメタマ,通常,タマゴ,,とびかかる
アメタマ,通常,わざマシン,,とびかかる
アメタマ,通常,わざマシン,,アクアブレイク
アメタマ,通常,わざマシン,,はいよるいちげき
アメタマ,通常,わざマシン,,テラバースト
アメタマ,通常,わざマシン,,とびつく
アメタマ,通常,わざマシン,,ひやみず
アメモース,通常,レベルアップ,17,かぜおこし
アメモース,通常,レベルアップ,1,ふきとばし
アメモース,通常,わざマシン,,とっしん
アメモース,通常,レベルアップ,1,みずでっぽう
アメモース,通常,わざマシン,,ハイドロポンプ
アメモース,通常,わざマシン,,なみのり
アメモース,通常,わざマシン,,れいとうビーム
アメモース,通常,わざマシン,,ふぶき
アメモース,通常,わざマシン,,サイケこうせん
アメモース,通常,わざマシン,,はかいこうせん
アメモース,通常,わざマシン,,ソーラービーム
アメモース,通常,レベルアップ,26,しびれごな
アメモース,通常,わざマシン,,こうそくいどう
アメモース,通常,レベルアップ,1,でんこうせっか
アメモース,通常,わざマシン,,くろいきり
アメモース,通常,わざマシン,,たきのぼり
アメモース,通常,わざマシン,,スピードスター
アメモース,通常,わざマシン,,きゅうけつ
アメモース,通常,わざマシン,,ねむる
アメモース,通常,わざマシン,,みがわり
アメモース,通常,わざマシン,,どろぼう
アメモース,通常,わざマシン,,まもる
アメモース,通常,レベルアップ,22,こわいかお
アメモース,通常,わざマシン,,こわいかお
アメモース,通常,わざマシン,,どろかけ
アメモース,通常,わざマシン,,こごえるかぜ
アメモース,通常,レベルアップ,38,ギガドレイン
アメモース,通常,わざマシン,,ギガドレイン
アメモース,通常,わざマシン,,こらえる
アメモース,通常,わざマシン,,ねごと
アメモース,通常,わざマシン,,バトンタッチ
アメモース,通常,レベルアップ,1,あまいかおり
アメモース,通常,わざマシン,,あまごい
アメモース,通常,わざマシン,,にほんばれ
アメモース,通常,わざマシン,,じこあんじ
アメモース,通常,わざマシン,,シャドーボール
アメモース,通常,わざマシン,,からげんき
アメモース,通常,わざマシン,,てだすけ
アメモース,通常,わざマシン,,ウェザーボール
アメモース,通常,レベルアップ,22,エアカッター
アメモース,通常,わざマシン,,エアカッター
アメモース,通常,わざマシン,,つばめがえし
アメモース,通常,わざマシン,,マッドショット
アメモース,通常,わざマシン,,みずのはどう
アメモース,通常,わざマシン,,おいかぜ
アメモース,通常,わざマシン,,とんぼがえり
アメモース,通常,レベルアップ,32,エアスラッシュ
アメモース,通常,わざマシン,,エアスラッシュ
アメモース,通常,レベルアップ,44,むしのさざめき
アメモース,通常,わざマシン,,むしのさざめき
アメモース,通常,わざマシン,,エナジーボール
アメモース,通常,わざマシン,,ギガインパクト
アメモース,通常,わざマシン,,むしくい
アメモース,通常,レベルアップ,52,ちょうのまい
アメモース,通常,レベルアップ,1,みずびたし
アメモース,通常,わざマシン,,イカサマ
アメモース,通常,わざマシン,,アクロバット
アメモース,通常,わざマシン,,むしのていこう
アメモース,通常,わざマシン,,ぼうふう
アメモース,通常,わざマシン,,とびかかる
アメモース,通常,わざマシン,,アクアブレイク
アメモース,通常,わざマシン,,はいよるいちげき
アメモース,通常,わざマシン,,ダブルウイング
アメモース,通常,わざマシン,,テラバースト
アメモース,通常,わざマシン,,とびつく
アメモース,通常,わざマシン,,ひやみず
キノココ,通常,レベルアップ,15,ずつき
キノココ,通常,レベルアップ,1,たいあたり
キノココ,通常,わざマシン,,のしかかり
キノココ,通常,わざマシン,,とっしん
キノココ,通常,レベルアップ,1,すいとる
キノココ,通常,レベルアップ,12,メガドレイン
キノココ,通常,レベルアップ,8,やどりぎのタネ
キノココ,通常,レベルアップ,29,せいちょう
キノココ,通常,わざマシン,,ソーラービーム
キノココ,通常,レベルアップ,19,どくのこな
キノココ,通常,レベルアップ,5,しびれごな
キノココ,通常,レベルアップ,33,どくどく
キノココ,通常,わざマシン,,どくどく
キノココ,通常,わざマシン,,スピードスター
キノココ,通常,レベルアップ,40,キノコのほうし
キノココ,通常,わざマシン,,ねむる
キノココ,通常,わざマシン,,みがわり
キノココ,通常,わざマシン,,まもる
キノココ,通常,わざマシン,,ヘドロばくだん
キノココ,通常,レベルアップ,26,ギガドレイン
キノココ,通常,わざマシン,,ギガドレイン
キノココ,通常,わざマシン,,こらえる
キノココ,通常,タマゴ,,あまえる
キノココ,通常,わざマシン,,あまえる
キノココ,通常,わざマシン,,みねうち
キノココ,通常,わざマシン,,ねごと
キノココ,通常,わざマシン,,あまごい
キノココ,通常,わざマシン,,にほんばれ
キノココ,通常,わざマシン,,からげんき
キノココ,通常,タマゴ,,てだすけ
キノココ,通常,わざマシン,,てだすけ
キノココ,通常,タマゴ,,うそなき
キノココ,通常,わざマシン,,うそなき
キノココ,通常,わざマシン,,タネマシンガン
キノココ,通常,わざマシン,,マジカルリーフ
キノココ,通常,タマゴ,,なやみのタネ
キノココ,通常,レベルアップ,36,タネばくだん
キノココ,通常,わざマシン,,タネばくだん
キノココ,通常,わざマシン,,ドレインパンチ
キノココ,通常,わざマシン,,エナジーボール
キノココ,通常,わざマシン,,しねんのずつき
キノココ,通常,わざマシン,,ダストシュート
キノココ,通常,わざマシン,,くさむすび
キノココ,通常,わざマシン,,ベノムショック
キノココ,通常,わざマシン,,グラスフィールド
キノココ,通常,わざマシン,,テラバースト
キノココ,通常,わざマシン,,とびつく
キノガッサ,通常,わざマシン,,かみなりパンチ
キノガッサ,通常,わざマシン,,つるぎのまい
キノガッサ,通常,レベルアップ,15,ずつき
キノガッサ,通常,レベルアップ,1,たいあたり
キノガッサ,通常,わざマシン,,のしかかり
キノガッサ,通常,わざマシン,,とっしん
キノガッサ,通常,わざマシン,,はかいこうせん
キノガッサ,通常,わざマシン,,けたぐり
キノガッサ,通常,レベルアップ,22,カウンター
キノガッサ,通常,レベルアップ,1,すいとる
キノガッサ,通常,レベルアップ,12,メガドレイン
キノガッサ,通常,レベルアップ,1,やどりぎのタネ
キノガッサ,通常,レベルアップ,1,せいちょう
キノガッサ,通常,わざマシン,,ソーラービーム
キノガッサ,通常,レベルアップ,1,どくのこな
キノガッサ,通常,レベルアップ,1,しびれごな
キノガッサ,通常,わざマシン,,あなをほる
キノガッサ,通常,レベルアップ,1,どくどく
キノガッサ,通常,わざマシン,,どくどく
キノガッサ,通常,わざマシン,,スピードスター
キノガッサ,通常,わざマシン,,ねむる
キノガッサ,通常,わざマシン,,いわなだれ
キノガッサ,通常,わざマシン,,みがわり
キノガッサ,通常,わざマシン,,きしかいせい
キノガッサ,通常,わざマシン,,まもる
キノガッサ,通常,レベルアップ,0,マッハパンチ
キノガッサ,通常,わざマシン,,ヘドロばくだん
キノガッサ,通常,わざマシン,,どろかけ
キノガッサ,通常,わざマシン,,ギガドレイン
キノガッサ,通常,わざマシン,,こらえる
キノガッサ,通常,わざマシン,,あまえる
キノガッサ,通常,わざマシン,,みねうち
キノガッサ,通常,わざマシン,,ねごと
キノガッサ,通常,レベルアップ,50,ばくれつパンチ
キノガッサ,通常,わざマシン,,あまごい
キノガッサ,通常,わざマシン,,にほんばれ
キノガッサ,通常,わざマシン,,からげんき
キノガッサ,通常,レベルアップ,55,きあいパンチ
キノガッサ,通常,わざマシン,,きあいパンチ
キノガッサ,通常,わざマシン,,てだすけ
キノガッサ,通常,レベルアップ,39,かわらわり
キノガッサ,通常,わざマシン,,かわらわり
キノガッサ,通常,わざマシン,,うそなき
キノガッサ,通常,わざマシン,,がんせきふうじ
キノガッサ,通常,わざマシン,,タネマシンガン
キノガッサ,通常,わざマシン,,つばめがえし
キノガッサ,通常,わざマシン,,ビルドアップ
キノガッサ,通常,わざマシン,,マッドショット
キノガッサ,通常,わざマシン,,マジカルリーフ
キノガッサ,通常,レベルアップ,19,フェイント
キノガッサ,通常,わざマシン,,インファイト
キノガッサ,通常,わざマシン,,なげつける
キノガッサ,通常,レベルアップ,33,なやみのタネ
キノガッサ,通常,レベルアップ,28,はっけい
キノガッサ,通常,わざマシン,,どくづき
キノガッサ,通常,レベルアップ,44,タネばくだん
キノガッサ,通常,わざマシン,,タネばくだん
キノガッサ,通常,わざマシン,,ドレインパンチ
キノガッサ,通常,わざマシン,,きあいだま
キノガッサ,通常,わざマシン,,エナジーボール
キノガッサ,通常,わざマシン,,ギガインパクト
キノガッサ,通常,わざマシン,,しねんのずつき
キノガッサ,通常,わざマシン,,リーフストーム
キノガッサ,通常,わざマシン,,ダストシュート
